fii, 3201, 0.723000, 0.000000
fii, 3301, 0.706000, 0.000000
fii, 3401, 0.663000, 0.000000
fii, 3501, 0.688000, 0.000000
fii, 3601, 0.540000, 0.000000
fii, 3701, 0.685000, 0.000000
fii, 3801, 0.000000, 0.562000
fii, 3901, 0.536000, 0.000000
fii, 4001, 0.529000, 0.000000
fii, 4101, 0.485000, 0.000000
fii, 4201, 0.949000, 0.000000
fii, 4301, 0.564000, 0.000000
fii, 4401, 0.501000, 0.000000
fii, 4501, 0.000000, 0.523000
fii, 4601, 0.667000, 0.000000
fii, 4701, 0.751000, 0.000000
fii, 4801, 0.552000, 0.000000
fii, 4901, 0.725000, 0.000000
fii, 5001, 0.598000, 0.000000
fii, 5101, 0.852000, 0.000000
fii, 5201, 0.510000, 0.000000
fii, 5301, 0.532000, 0.000000
fii, 5401, 0.605000, 0.000000
fii, 5501, 0.513000, 0.000000
fii, 5601, 0.797000, 0.000000
fii, 5701, 0.561000, 0.000000
fii, 5801, 0.740000, 0.000000
fii, 5901, 0.605000, 0.000000
fii, 6001, 0.688000, 0.000000
fii, 6101, 0.524000, 0.000000
fii, 6201, 0.538000, 0.000000
fii, 6301, 0.636000, 0.000000
fii, 6401, 0.537000, 0.000000
fii, 6501, 0.736000, 0.000000
fii, 6601, 0.514000, 0.000000
fii, 6701, 0.586000, 0.000000
fii, 6801, 0.550000, 0.000000
fii, 6901, 0.523000, 0.000000
fii, 7001, 0.956000, 0.000000
fii, 7101, 0.534000, 0.000000
fii, 7201, 0.540000, 0.000000
fii, 7301, 0.694000, 0.000000
fii, 7401, 0.513000, 0.000000
fii, 7501, 0.708000, 0.000000
fii, 7601, 0.000000, 0.577000
fii, 7701, 0.569000, 0.000000
fii, 7801, 0.528000, 0.000000
fii, 7901, 0.642000, 0.000000
fii, 8001, 0.723000, 0.000000
fii, 8101, 0.821000, 0.000000
fii, 8201, 0.879000, 0.000000
fii, 8301, 0.523000, 0.000000
fii, 8401, 0.690000, 0.000000
fii, 8501, 0.692000, 0.000000
fii, 8601, 0.548000, 0.000000
fii, 8701, 0.000000, 0.736000
fii, 8801, 0.782000, 0.000000
fii, 8901, 0.768000, 0.000000
fii, 9001, 0.479000, 0.000000
fii, 9101, 0.798000, 0.000000
fii, 9201, 0.501000, 0.000000
fii, 9301, 0.557000, 0.000000
fii, 9401, 0.810000, 0.000000
fii, 9501, 0.495000, 0.000000
fii, 9601, 0.657000, 0.000000
fii, 9701, 0.575000, 0.000000
fii, 9801, 0.511000, 0.000000
fii, 9901, 0.000000, 0.940000
fii, 10001, 0.686000, 0.000000
fii, 10101, 0.565000, 0.000000
fii, 10201, 0.510000, 0.000000
fii, 10301, 0.573000, 0.000000
fii, 10401, 0.493000, 0.000000
fii, 10501, 0.491000, 0.000000
fii, 10601, 0.800000, 0.000000
fii, 10701, 0.666000, 0.000000
fii, 10801, 0.500000, 0.000000
fii, 10901, 0.651000, 0.000000
fii, 11001, 0.653000, 0.000000
fii, 11101, 0.702000, 0.000000
fii, 11201, 0.492000, 0.000000
fii, 11301, 0.732000, 0.000000
fii, 11401, 0.553000, 0.000000
fii, 11501, 0.678000, 0.000000
fii, 11601, 0.720000, 0.000000
fii, 11701, 0.547000, 0.000000
fii, 11801, 0.590000, 0.000000
fii, 11901, 0.535000, 0.000000
fii, 12001, 1.065000, 0.000000
fii, 12101, 0.784000, 0.000000
fii, 12201, 0.000000, 1.013000
fii, 12301, 0.000000, 0.876000
fii, 12401, 0.654000, 0.000000
fii, 12501, 0.741000, 0.000000
fii, 12601, 0.724000, 0.000000
fii, 12701, 0.615000, 0.000000
fii, 12801, 0.535000, 0.000000
fii, 12901, 0.548000, 0.000000
fii, 13001, 0.767000, 0.000000
fii, 13101, 0.555000, 0.000000
fii, 13201, 0.497000, 0.000000
fii, 13301, 0.740000, 0.000000
fii, 13401, 0.767000, 0.000000
fii, 13501, 0.972000, 0.000000
fii, 13601, 0.717000, 0.000000
fii, 13701, 0.903000, 0.000000
fii, 13801, 0.592000, 0.000000
fii, 13901, 0.751000, 0.000000
fii, 14001, 0.511000, 0.000000
fii, 14101, 0.617000, 0.000000
fii, 14201, 0.656000, 0.000000
fii, 14301, 0.476000, 0.000000
fii, 14401, 0.575000, 0.000000
fii, 14501, 0.520000, 0.000000
fii, 14601, 0.475000, 0.000000
fii, 14701, 0.931000, 0.000000
fii, 14801, 0.571000, 0.000000
fii, 14901, 0.602000, 0.000000
fii, 15001, 0.561000, 0.000000
fii, 15101, 0.884000, 0.000000
fii, 15201, 0.526000, 0.000000
fii, 15301, 0.599000, 0.000000
fii, 15401, 0.638000, 0.000000
fii, 15501, 0.571000, 0.000000
fii, 15601, 0.719000, 0.000000
fii, 15701, 0.493000, 0.000000
fii, 15801, 0.621000, 0.000000
fii, 15901, 0.000000, 0.845000
fii, 16001, 0.511000, 0.000000
fii, 16101, 0.650000, 0.000000
fii, 16201, 0.481000, 0.000000
fii, 16301, 0.615000, 0.000000
fii, 16401, 0.864000, 0.000000
fii, 16501, 0.563000, 0.000000
fii, 16601, 0.567000, 0.000000
fii, 16701, 0.587000, 0.000000
fii, 16801, 0.522000, 0.000000
fii, 16901, 0.872000, 0.000000
fii, 17001, 0.619000, 0.000000
fii, 17101, 0.554000, 0.000000
fii, 17201, 0.701000, 0.000000
fii, 17301, 0.579000, 0.000000
fii, 17401, 0.733000, 0.000000
fii, 17501, 0.542000, 0.000000
fii, 17601, 0.536000, 0.000000
fii, 17701, 0.622000, 0.000000
fii, 17801, 0.580000, 0.000000
fii, 17901, 0.687000, 0.000000
fii, 18001, 0.571000, 0.000000
fii, 18101, 0.558000, 0.000000
fii, 18201, 0.671000, 0.000000
fii, 18301, 0.512000, 0.000000
fii, 18401, 0.862000, 0.000000
fii, 18501, 0.536000, 0.000000
fii, 18601, 0.498000, 0.000000
fii, 18701, 0.000000, 0.728000
fii, 18801, 0.576000, 0.000000
fii, 18901, 0.681000, 0.000000
fii, 19001, 0.508000, 0.000000
fii, 19101, 0.525000, 0.000000
fii, 19201, 0.630000, 0.000000
fii, 19301, 0.524000, 0.000000
fii, 19401, 0.845000, 0.000000
fii, 19501, 0.499000, 0.000000
fii, 19601, 0.734000, 0.000000
fii, 19701, 0.601000, 0.000000
fii, 19801, 0.536000, 0.000000
fii, 19901, 0.575000, 0.000000
fii, 20001, 0.710000, 0.000000
fii, 20101, 0.810000, 0.000000
fii, 20201, 0.528000, 0.000000
fii, 20301, 0.543000, 0.000000
fii, 20401, 0.610000, 0.000000
fii, 20501, 0.496000, 0.000000
fii, 20601, 0.788000, 0.000000
fii, 20701, 0.605000, 0.000000
fii, 20801, 0.551000, 0.000000
fii, 20901, 0.608000, 0.000000
fii, 21001, 0.578000, 0.000000
fii, 21101, 0.990000, 0.000000
fii, 21201, 0.653000, 0.000000
fii, 21301, 0.521000, 0.000000
fii, 21401, 0.547000, 0.000000
fii, 21501, 0.529000, 0.000000
fii, 21601, 0.822000, 0.000000
fii, 21701, 0.510000, 0.000000
fii, 21801, 0.634000, 0.000000
fii, 21901, 0.757000, 0.000000
fii, 22001, 0.000000, 0.572000
fii, 22101, 0.722000, 0.000000
fii, 22201, 0.752000, 0.000000
fii, 22301, 0.589000, 0.000000
fii, 22401, 0.635000, 0.000000
fii, 22501, 0.476000, 0.000000
fii, 22601, 0.751000, 0.000000
fii, 22701, 0.581000, 0.000000
fii, 22801, 0.000000, 0.581000
fii, 22901, 0.644000, 0.000000
fii, 23001, 0.787000, 0.000000
fii, 23101, 0.890000, 0.000000
fii, 23201, 0.963000, 0.000000
fii, 23301, 0.520000, 0.000000
fii, 23401, 0.917000, 0.000000
fii, 23501, 0.567000, 0.000000
fii, 23601, 0.547000, 0.000000
fii, 23701, 0.811000, 0.000000
fii, 23801, 0.549000, 0.000000
fii, 23901, 0.611000, 0.000000
fii, 24001, 0.779000, 0.000000
fii, 24101, 0.531000, 0.000000
fii, 24201, 0.585000, 0.000000
fii, 24301, 0.667000, 0.000000
fii, 24401, 1.074000, 0.000000
fii, 24501, 0.688000, 0.000000
fii, 24601, 0.988000, 0.000000
fii, 24701, 0.556000, 0.000000
fii, 24801, 0.829000, 0.000000
fii, 24901, 0.648000, 0.000000
fii, 25001, 0.569000, 0.000000
fii, 25101, 0.618000, 0.000000
fii, 25201, 0.618000, 0.000000
fii, 25301, 0.841000, 0.000000
fii, 25401, 0.538000, 0.000000
fii, 25501, 0.581000, 0.000000
fii, 25601, 0.620000, 0.000000
fii, 25701, 0.510000, 0.000000
fii, 25801, 0.641000, 0.000000
fii, 25901, 0.566000, 0.000000
fii, 26001, 0.538000, 0.000000
fii, 26101, 0.652000, 0.000000
fii, 26201, 0.533000, 0.000000
fii, 26301, 0.691000, 0.000000
fii, 26401, 0.573000, 0.000000
fii, 26501, 0.000000, 0.984000
fii, 26601, 0.517000, 0.000000
fii, 26701, 0.718000, 0.000000
fii, 26801, 0.517000, 0.000000
fii, 26901, 0.665000, 0.000000
fii, 27001, 0.685000, 0.000000
fii, 27101, 0.626000, 0.000000
fii, 27201, 1.055000, 0.000000
fii, 27301, 0.540000, 0.000000
fii, 27401, 0.664000, 0.000000
fii, 27501, 0.567000, 0.000000
fii, 27601, 0.506000, 0.000000
fii, 27701, 0.958000, 0.000000
fii, 27801, 0.563000, 0.000000
fii, 27901, 0.639000, 0.000000
fii, 28001, 0.581000, 0.000000
fii, 28101, 0.573000, 0.000000
fii, 28201, 0.869000, 0.000000
fii, 28301, 0.543000, 0.000000
fii, 28401, 0.791000, 0.000000
fii, 28501, 0.535000, 0.000000
fii, 28601, 0.524000, 0.000000
fii, 28701, 0.667000, 0.000000
fii, 28801, 0.534000, 0.000000
fii, 28901, 0.653000, 0.000000
fii, 29001, 0.547000, 0.000000
fii, 29101, 0.558000, 0.000000
fii, 29201, 0.842000, 0.000000
fii, 29301, 0.556000, 0.000000
fii, 29401, 0.671000, 0.000000
fii, 29501, 0.633000, 0.000000
fii, 29601, 0.726000, 0.000000
fii, 29701, 0.883000, 0.000000
fii, 29801, 0.526000, 0.000000
fii, 29901, 0.835000, 0.000000
fii, 30001, 0.907000, 0.000000
fii, 30101, 0.565000, 0.000000
fii, 30201, 0.787000, 0.000000
fii, 30301, 0.919000, 0.000000
fii, 30401, 0.590000, 0.000000
fii, 30501, 0.592000, 0.000000
fii, 30601, 0.590000, 0.000000
fii, 30701, 0.572000, 0.000000
fii, 30801, 0.892000, 0.000000
fii, 30901, 0.524000, 0.000000
fii, 31001, 0.574000, 0.000000
fii, 31101, 0.737000, 0.000000
fii, 31201, 0.530000, 0.000000
fii, 31301, 0.863000, 0.000000
fii, 31401, 0.852000, 0.000000
fii, 31501, 0.825000, 0.000000
fii, 31601, 0.538000, 0.000000
fii, 31701, 0.616000, 0.000000
fii, 31801, 0.667000, 0.000000
fii, 31901, 0.555000, 0.000000
fii, 32001, 0.824000, 0.000000
fii, 32101, 0.615000, 0.000000
fii, 32201, 0.000000, 0.596000
fii, 32301, 0.680000, 0.000000
fii, 32401, 0.521000, 0.000000
fii, 32501, 0.898000, 0.000000
fii, 32601, 0.556000, 0.000000
fii, 32701, 0.515000, 0.000000
fii, 32801, 0.704000, 0.000000
fii, 32901, 0.615000, 0.000000
fii, 33001, 0.691000, 0.000000
fii, 33101, 0.566000, 0.000000
fii, 33201, 0.583000, 0.000000
fii, 33301, 0.834000, 0.000000
fii, 33401, 0.559000, 0.000000
fii, 33501, 0.751000, 0.000000
fii, 33601, 0.515000, 0.000000
fii, 33701, 0.544000, 0.000000
fii, 33801, 0.824000, 0.000000
fii, 33901, 0.563000, 0.000000
fii, 34001, 0.572000, 0.000000
fii, 34101, 0.551000, 0.000000
fii, 34201, 0.594000, 0.000000
fii, 34301, 0.947000, 0.000000
fii, 34401, 0.581000, 0.000000
fii, 34501, 0.958000, 0.000000
fii, 34601, 0.657000, 0.000000
fii, 34701, 0.597000, 0.000000
fii, 34801, 0.646000, 0.000000
fii, 34901, 0.594000, 0.000000
fii, 35001, 0.885000, 0.000000
fii, 35101, 0.592000, 0.000000
fii, 35201, 0.732000, 0.000000
fii, 35301, 0.567000, 0.000000
fii, 35401, 0.617000, 0.000000
fii, 35501, 0.665000, 0.000000
fii, 35601, 0.560000, 0.000000
fii, 35701, 0.713000, 0.000000
fii, 35801, 0.664000, 0.000000
fii, 35901, 0.697000, 0.000000
fii, 36001, 0.602000, 0.000000
fii, 36101, 0.576000, 0.000000
fii, 36201, 0.885000, 0.000000
fii, 36301, 0.575000, 0.000000
fii, 36401, 0.658000, 0.000000
fii, 36501, 0.559000, 0.000000
fii, 36601, 0.591000, 0.000000
fii, 36701, 1.342000, 0.000000
fii, 36801, 0.540000, 0.000000
fii, 36901, 0.565000, 0.000000
fii, 37001, 0.707000, 0.000000
fii, 37101, 0.512000, 0.000000
fii, 37201, 0.840000, 0.000000
fii, 37301, 0.590000, 0.000000
fii, 37401, 0.600000, 0.000000
fii, 37501, 0.547000, 0.000000
fii, 37601, 0.725000, 0.000000
fii, 37701, 0.856000, 0.000000
fii, 37801, 0.577000, 0.000000
fii, 37901, 0.762000, 0.000000
fii, 38001, 0.577000, 0.000000
fii, 38101, 0.568000, 0.000000
fii, 38201, 0.721000, 0.000000
fii, 38301, 0.604000, 0.000000
fii, 38401, 0.744000, 0.000000
fii, 38501, 0.600000, 0.000000
fii, 38601, 0.571000, 0.000000
fii, 38701, 0.532000, 0.000000
fii, 38801, 0.617000, 0.000000
fii, 38901, 1.185000, 0.000000
fii, 39001, 0.552000, 0.000000
fii, 39101, 0.695000, 0.000000
fii, 39201, 0.000000, 0.741000
fii, 39301, 0.557000, 0.000000
fii, 39401, 0.776000, 0.000000
fii, 39501, 0.613000, 0.000000
fii, 39601, 0.548000, 0.000000
fii, 39701, 0.627000, 0.000000
fii, 39801, 0.627000, 0.000000
fii, 39901, 0.761000, 0.000000
fii, 40001, 0.596000, 0.000000
fii, 40101, 0.809000, 0.000000
fii, 40201, 0.616000, 0.000000
fii, 40301, 0.582000, 0.000000
fii, 40401, 0.655000, 0.000000
fii, 40501, 0.600000, 0.000000
fii, 40601, 0.657000, 0.000000
fii, 40701, 0.524000, 0.000000
fii, 40801, 0.717000, 0.000000
fii, 40901, 0.553000, 0.000000
fii, 41001, 0.559000, 0.000000
fii, 41101, 0.925000, 0.000000
fii, 41201, 0.601000, 0.000000
fii, 41301, 0.618000, 0.000000
fii, 41401, 0.000000, 0.753000
fii, 41501, 0.567000, 0.000000
fii, 41601, 0.701000, 0.000000
fii, 41701, 0.767000, 0.000000
fii, 41801, 0.601000, 0.000000
fii, 41901, 0.539000, 0.000000
fii, 42001, 0.707000, 0.000000
fii, 42101, 0.927000, 0.000000
fii, 42201, 0.565000, 0.000000
fii, 42301, 0.809000, 0.000000
fii, 42401, 0.603000, 0.000000
fii, 42501, 0.627000, 0.000000
fii, 42601, 0.767000, 0.000000
fii, 42701, 1.160000, 0.000000
fii, 42801, 0.708000, 0.000000
fii, 42901, 0.954000, 0.000000
fii, 43001, 0.608000, 0.000000
fii, 43101, 0.567000, 0.000000
fii, 43201, 0.806000, 0.000000
fii, 43301, 0.560000, 0.000000
fii, 43401, 0.000000, 0.737000
fii, 43501, 0.623000, 0.000000
fii, 43601, 0.571000, 0.000000
fii, 43701, 0.730000, 0.000000
fii, 43801, 0.817000, 0.000000
fii, 43901, 0.665000, 0.000000
fii, 44001, 0.958000, 0.000000
fii, 44101, 1.046000, 0.000000
fii, 44201, 0.682000, 0.000000
fii, 44301, 0.000000, 1.462000
fii, 44401, 0.571000, 0.000000
fii, 44501, 0.680000, 0.000000
fii, 44601, 0.571000, 0.000000
fii, 44701, 0.602000, 0.000000
fii, 44801, 0.853000, 0.000000
fii, 44901, 0.581000, 0.000000
fii, 45001, 0.769000, 0.000000
fii, 45101, 0.796000, 0.000000
fii, 45201, 0.720000, 0.000000
fii, 45301, 0.678000, 0.000000
fii, 45401, 0.594000, 0.000000
fii, 45501, 0.729000, 0.000000
fii, 45601, 0.807000, 0.000000
fii, 45701, 0.808000, 0.000000
fii, 45801, 0.619000, 0.000000
fii, 45901, 0.603000, 0.000000
fii, 46001, 0.677000, 0.000000
fii, 46101, 0.958000, 0.000000
fii, 46201, 0.909000, 0.000000
fii, 46301, 0.580000, 0.000000
fii, 46401, 0.875000, 0.000000
fii, 46501, 0.594000, 0.000000
fii, 46601, 0.664000, 0.000000
fii, 46701, 0.645000, 0.000000
fii, 46801, 0.602000, 0.000000
fii, 46901, 1.010000, 0.000000
fii, 47001, 0.620000, 0.000000
fii, 47101, 0.563000, 0.000000
fii, 47201, 0.598000, 0.000000
fii, 47301, 0.675000, 0.000000
fii, 47401, 0.816000, 0.000000
fii, 47501, 0.600000, 0.000000
fii, 47601, 0.650000, 0.000000
fii, 47701, 0.558000, 0.000000
fii, 47801, 0.566000, 0.000000
fii, 47901, 0.817000, 0.000000
fii, 48001, 0.555000, 0.000000
fii, 48101, 0.599000, 0.000000
fii, 48201, 0.781000, 0.000000
fii, 48301, 0.550000, 0.000000
fii, 48401, 0.692000, 0.000000
fii, 48501, 0.572000, 0.000000
fii, 48601, 0.577000, 0.000000
fii, 48701, 0.703000, 0.000000
fii, 48801, 0.553000, 0.000000
fii, 48901, 0.704000, 0.000000
fii, 49001, 0.604000, 0.000000
fii, 49101, 0.623000, 0.000000
fii, 49201, 0.841000, 0.000000
fii, 49301, 0.606000, 0.000000
fii, 49401, 0.779000, 0.000000
fii, 49501, 0.618000, 0.000000
fii, 49601, 0.658000, 0.000000
fii, 49701, 0.601000, 0.000000
fii, 49801, 0.606000, 0.000000
fii, 49901, 0.799000, 0.000000
fii, 50001, 0.568000, 0.000000
fii, 50101, 0.607000, 0.000000
fii, 50201, 0.605000, 0.000000
fii, 50301, 0.634000, 0.000000
fii, 50401, 0.842000, 0.000000
fii, 50501, 0.581000, 0.000000
fii, 50601, 0.677000, 0.000000
fii, 50701, 0.585000, 0.000000
fii, 50801, 0.611000, 0.000000
fii, 50901, 0.927000, 0.000000
fii, 51001, 0.568000, 0.000000
fii, 51101, 0.598000, 0.000000
fii, 51201, 0.854000, 0.000000
fii, 51301, 0.606000, 0.000000
fii, 51401, 0.849000, 0.000000
fii, 51501, 0.568000, 0.000000
fii, 51601, 0.671000, 0.000000
fii, 51701, 0.602000, 0.000000
fii, 51801, 0.600000, 0.000000
fii, 51901, 0.864000, 0.000000
fii, 52001, 0.571000, 0.000000
fii, 52101, 0.687000, 0.000000
fii, 52201, 0.592000, 0.000000
fii, 52301, 0.610000, 0.000000
fii, 52401, 0.801000, 0.000000
fii, 52501, 0.584000, 0.000000
fii, 52601, 0.611000, 0.000000
fii, 52701, 0.617000, 0.000000
fii, 52801, 0.813000, 0.000000
fii, 52901, 0.896000, 0.000000
fii, 53001, 0.587000, 0.000000
fii, 53101, 0.562000, 0.000000
fii, 53201, 0.625000, 0.000000
fii, 53301, 0.559000, 0.000000
fii, 53401, 0.000000, 0.868000
fii, 53501, 0.597000, 0.000000
fii, 53601, 0.855000, 0.000000
fii, 53701, 0.785000, 0.000000
fii, 53801, 0.585000, 0.000000
fii, 53901, 0.914000, 0.000000
fii, 54001, 0.000000, 0.797000
fii, 54101, 0.562000, 0.000000
fii, 54201, 0.770000, 0.000000
fii, 54301, 0.569000, 0.000000
fii, 54401, 0.796000, 0.000000
fii, 54501, 0.600000, 0.000000
fii, 54601, 0.603000, 0.000000
fii, 54701, 0.646000, 0.000000
fii, 54801, 0.579000, 0.000000
fii, 54901, 0.671000, 0.000000
fii, 55001, 0.638000, 0.000000
fii, 55101, 0.617000, 0.000000
fii, 55201, 0.783000, 0.000000
fii, 55301, 0.890000, 0.000000
fii, 55401, 0.829000, 0.000000
fii, 55501, 1.059000, 0.000000
fii, 55601, 0.615000, 0.000000
fii, 55701, 0.891000, 0.000000
fii, 55801, 0.744000, 0.000000
fii, 55901, 0.577000, 0.000000
fii, 56001, 1.037000, 0.000000
fii, 56101, 0.798000, 0.000000
fii, 56201, 0.624000, 0.000000
fii, 56301, 0.595000, 0.000000
fii, 56401, 1.028000, 0.000000
fii, 56501, 0.994000, 0.000000
fii, 56601, 0.704000, 0.000000
fii, 56701, 1.074000, 0.000000
fii, 56801, 0.589000, 0.000000
fii, 56901, 0.717000, 0.000000
fii, 57001, 0.598000, 0.000000
fii, 57101, 0.899000, 0.000000
fii, 57201, 0.678000, 0.000000
fii, 57301, 0.841000, 0.000000
fii, 57401, 0.604000, 0.000000
fii, 57501, 0.574000, 0.000000
fii, 57601, 0.906000, 0.000000
fii, 57701, 0.701000, 0.000000
fii, 57801, 1.132000, 0.000000
fii, 57901, 0.596000, 0.000000
fii, 58001, 0.603000, 0.000000
fii, 58101, 0.603000, 0.000000
fii, 58201, 0.633000, 0.000000
fii, 58301, 0.908000, 0.000000
fii, 58401, 0.684000, 0.000000
fii, 58501, 0.780000, 0.000000
fii, 58601, 0.661000, 0.000000
fii, 58701, 0.550000, 0.000000
fii, 58801, 1.249000, 0.000000
fii, 58901, 0.651000, 0.000000
fii, 59001, 0.618000, 0.000000
fii, 59101, 0.586000, 0.000000
fii, 59201, 0.618000, 0.000000
fii, 59301, 1.217000, 0.000000
fii, 59401, 0.617000, 0.000000
fii, 59501, 0.885000, 0.000000
fii, 59601, 0.605000, 0.000000
fii, 59701, 0.606000, 0.000000
fii, 59801, 1.046000, 0.000000
fii, 59901, 0.667000, 0.000000
fii, 60001, 0.991000, 0.000000
fii, 60101, 0.643000, 0.000000
fii, 60201, 0.630000, 0.000000
fii, 60301, 0.748000, 0.000000
fii, 60401, 0.648000, 0.000000
fii, 60501, 0.788000, 0.000000
fii, 60601, 0.641000, 0.000000
fii, 60701, 0.681000, 0.000000
fii, 60801, 0.945000, 0.000000
fii, 60901, 0.606000, 0.000000
fii, 61001, 0.860000, 0.000000
fii, 61101, 0.593000, 0.000000
fii, 61201, 0.564000, 0.000000
fii, 61301, 0.899000, 0.000000
fii, 61401, 0.664000, 0.000000
fii, 61501, 0.792000, 0.000000
fii, 61601, 0.642000, 0.000000
fii, 61701, 0.573000, 0.000000
fii, 61801, 0.656000, 0.000000
fii, 61901, 0.662000, 0.000000
fii, 62001, 0.852000, 0.000000
fii, 62101, 0.586000, 0.000000
fii, 62201, 0.698000, 0.000000
fii, 62301, 0.714000, 0.000000
fii, 62401, 0.583000, 0.000000
fii, 62501, 0.914000, 0.000000
fii, 62601, 0.737000, 0.000000
fii, 62701, 0.643000, 0.000000
fii, 62801, 0.831000, 0.000000
fii, 62901, 0.589000, 0.000000
fii, 63001, 0.829000, 0.000000
fii, 63101, 0.631000, 0.000000
fii, 63201, 0.605000, 0.000000
fii, 63301, 0.727000, 0.000000
fii, 63401, 0.595000, 0.000000
fii, 63501, 0.886000, 0.000000
fii, 63601, 0.539000, 0.000000
fii, 63701, 0.691000, 0.000000
fii, 63801, 0.829000, 0.000000
fii, 63901, 0.607000, 0.000000
fii, 64001, 1.027000, 0.000000
fii, 64101, 0.631000, 0.000000
fii, 64201, 0.770000, 0.000000
fii, 64301, 0.645000, 0.000000
fii, 64401, 0.615000, 0.000000
fii, 64501, 0.669000, 0.000000
fii, 64601, 0.767000, 0.000000
fii, 64701, 0.995000, 0.000000
fii, 64801, 0.723000, 0.000000
fii, 64901, 1.033000, 0.000000
fii, 65001, 0.588000, 0.000000
fii, 65101, 0.668000, 0.000000
fii, 65201, 0.849000, 0.000000
fii, 65301, 0.749000, 0.000000
fii, 65401, 0.949000, 0.000000
fii, 65501, 0.577000, 0.000000
fii, 65601, 0.657000, 0.000000
fii, 65701, 1.170000, 0.000000
fii, 65801, 0.564000, 0.000000
fii, 65901, 0.787000, 0.000000
fii, 66001, 0.675000, 0.000000
fii, 66101, 0.000000, 0.619000
fii, 66201, 0.797000, 0.000000
fii, 66301, 0.709000, 0.000000
fii, 66401, 0.653000, 0.000000
fii, 66501, 0.641000, 0.000000
fii, 66601, 0.651000, 0.000000
fii, 66701, 0.000000, 1.085000
fii, 66801, 0.637000, 0.000000
fii, 66901, 0.762000, 0.000000
fii, 67001, 0.798000, 0.000000
fii, 67101, 0.671000, 0.000000
fii, 67201, 0.836000, 0.000000
fii, 67301, 0.620000, 0.000000
fii, 67401, 0.623000, 0.000000
fii, 67501, 0.842000, 0.000000
fii, 67601, 0.610000, 0.000000
fii, 67701, 0.703000, 0.000000
fii, 67801, 0.619000, 0.000000
fii, 67901, 0.000000, 1.264000
fii, 68001, 0.594000, 0.000000
fii, 68101, 0.832000, 0.000000
fii, 68201, 0.670000, 0.000000
fii, 68301, 0.660000, 0.000000
fii, 68401, 0.560000, 0.000000
fii, 68501, 0.710000, 0.000000
fii, 68601, 0.918000, 0.000000
fii, 68701, 0.651000, 0.000000
fii, 68801, 0.859000, 0.000000
fii, 68901, 0.704000, 0.000000
fii, 69001, 0.950000, 0.000000
fii, 69101, 0.000000, 0.761000
fii, 69201, 0.610000, 0.000000
fii, 69301, 1.032000, 0.000000
fii, 69401, 0.946000, 0.000000
fii, 69501, 0.852000, 0.000000
fii, 69601, 1.036000, 0.000000
fii, 69701, 1.071000, 0.000000
fii, 69801, 0.904000, 0.000000
